Year,Month,Day,Hour,DateTime,DBT,RelHum,WSp,Precipitation,Elev,utcivar1,utcivar2,utcivar3,count,Dockability,Releasability,specialdate
2017.0,1.0,1.0,20.0,1/1/2000 20:00,2.8,49.0,3.6,0.0,0.0,-3.085434,-7.954204000000002,-7.954204000000002,0.0,,,1
2017.0,1.0,1.0,21.0,1/1/2000 21:00,1.7,55.0,3.6,0.0,0.0,-4.401344,-9.202191000000001,-9.202191000000001,0.0,,,1
2017.0,1.0,1.0,22.0,1/1/2000 22:00,1.7,55.0,3.6,0.0,0.0,-4.401344,-9.202191000000001,-9.202191000000001,0.0,,,1
2017.0,1.0,1.0,23.0,1/1/2000 23:00,0.6,63.0,3.1,0.0,0.0,-3.883154,-8.685847999999996,-8.685847999999996,0.0,,,1
2017.0,1.0,2.0,0.0,1/2/2000 0:00,0.6,63.0,3.1,0.0,0.0,-3.883154,-8.685847999999996,-8.685847999999996,0.0,,,1
2017.0,1.0,2.0,1.0,1/2/2000 1:00,0.6,63.0,3.1,0.0,0.0,-3.883154,-8.685847999999996,-8.685847999999996,0.0,,,1
2017.0,1.0,2.0,2.0,1/2/2000 2:00,-1.1,72.0,0.0,0.0,0.0,4.994741,-1.6173839999999997,-1.6173839999999997,0.0,,,1
2017.0,1.0,2.0,3.0,1/2/2000 3:00,-1.7,76.0,0.0,0.0,0.0,4.425441,-2.186049,-2.186049,0.0,,,1
2017.0,1.0,2.0,4.0,1/2/2000 4:00,-1.7,76.0,0.0,0.0,0.0,4.425441,-2.186049,-2.186049,0.0,,,1
2017.0,1.0,2.0,5.0,1/2/2000 5:00,-0.6,76.0,0.0,0.0,0.0,5.511853,-0.9870660000000002,-0.9870660000000002,0.0,,,1
2017.0,1.0,2.0,6.0,1/2/2000 6:00,-1.7,80.0,1.5,1.8,0.0,-0.35776,-5.334018999999999,-5.334018999999999,0.0,,,1
2017.0,1.0,2.0,7.0,1/2/2000 7:00,-1.7,80.0,1.5,0.0,6.365257,-0.216862,-5.192960744444443,-5.192960744444443,0.0,,,1
2017.0,1.0,2.0,8.0,1/2/2000 8:00,0.0,79.0,1.5,0.0,14.174362,2.803155,-2.2103418,-2.2103418,0.0,,,1
2017.0,1.0,2.0,9.0,1/2/2000 9:00,2.2,65.0,3.1,0.0,20.204379,0.594015,-4.1761655777777795,-4.1761655777777795,0.0,,,1
2017.0,1.0,2.0,10.0,1/2/2000 10:00,2.2,65.0,3.1,0.0,23.878138,1.543773,-3.2457842111111117,-3.2457842111111117,0.0,,,1
2017.0,1.0,2.0,11.0,1/2/2000 11:00,4.4,63.0,0.0,0.0,24.769905,14.198894,8.080910433333335,8.080910433333335,0.0,,,1
2017.0,1.0,2.0,12.0,1/2/2000 12:00,4.4,61.0,0.0,0.0,22.763849,14.176423000000002,8.019163522222222,8.019163522222222,0.0,,,1
2017.0,1.0,2.0,13.0,1/2/2000 13:00,4.4,61.0,0.0,0.0,18.113249,13.444423,7.327404577777778,7.327404577777778,0.0,,,1
2017.0,1.0,2.0,14.0,1/2/2000 14:00,3.9,63.0,1.5,0.0,11.318584,8.125005999999999,3.223322322222223,3.223322322222223,0.0,,,1
2017.0,1.0,2.0,15.0,1/2/2000 15:00,4.4,70.0,2.1,0.0,3.027591,5.6691660000000015,1.003861777777778,1.003861777777778,0.0,,,1
2017.0,1.0,2.0,16.0,1/2/2000 16:00,4.4,70.0,2.1,0.0,0.0,4.732862,0.05464647777777777,0.05464647777777777,0.0,,,1
2017.0,1.0,2.0,17.0,1/2/2000 17:00,3.9,82.0,3.6,0.0,0.0,-1.113126,-5.5308470000000005,-5.5308470000000005,0.0,,,1
2017.0,1.0,2.0,18.0,1/2/2000 18:00,4.4,83.0,4.1,0.0,0.0,-2.115446,-6.360547,-6.360547,0.0,,,1
2017.0,1.0,2.0,19.0,1/2/2000 19:00,4.4,83.0,4.1,1.0,0.0,-2.115446,-6.360547,-6.360547,0.0,,,1
2017.0,1.0,2.0,20.0,1/2/2000 20:00,4.4,83.0,3.1,0.0,0.0,1.108288,-3.2528900000000003,-3.2528900000000003,0.0,,,1
2017.0,1.0,2.0,21.0,1/2/2000 21:00,5.0,79.0,3.6,0.0,0.0,0.172542,-4.139913999999999,-4.139913999999999,0.0,,,1
2017.0,1.0,2.0,22.0,1/2/2000 22:00,5.0,79.0,3.6,0.0,0.0,0.172542,-4.139913999999999,-4.139913999999999,0.0,,,1
2017.0,1.0,2.0,23.0,1/2/2000 23:00,5.0,82.0,5.1,0.0,0.0,-4.205389,-8.325154,-8.325154,0.0,,,1
2017.0,1.0,3.0,0.0,1/3/2000 0:00,5.0,82.0,5.1,0.0,0.0,-4.205389,-8.325154,-8.325154,0.0,,,1
2017.0,1.0,3.0,1.0,1/3/2000 1:00,5.0,82.0,5.7,0.0,0.0,-5.751353,-9.817966999999996,-9.817966999999996,0.0,,,1
2017.0,1.0,3.0,2.0,1/3/2000 2:00,5.0,86.0,3.6,0.0,0.0,0.267426,-3.9554389999999993,-3.9554389999999993,0.0,,,1
2017.0,1.0,3.0,3.0,1/3/2000 3:00,5.0,89.0,5.1,0.0,0.0,-4.109585,-8.151155000000001,-8.151155000000001,0.0,,,1
2017.0,1.0,3.0,4.0,1/3/2000 4:00,5.0,89.0,5.1,0.0,0.0,-4.109585,-8.151155000000001,-8.151155000000001,0.0,,,1
2017.0,1.0,3.0,5.0,1/3/2000 5:00,5.0,93.0,7.7,0.0,0.0,-9.925928,-13.747914000000002,-13.747914000000002,0.0,,,1
2017.0,1.0,3.0,6.0,1/3/2000 6:00,6.0,81.0,8.2,0.0,0.0,-9.375689,-13.238626000000002,-13.238626000000002,0.0,,,1
2017.0,1.0,3.0,7.0,1/3/2000 7:00,5.6,85.0,8.8,0.0,6.37533,-10.963403,-14.779489777777776,-14.779489777777776,0.0,,,1
2017.0,1.0,3.0,8.0,1/3/2000 8:00,6.0,81.0,8.8,0.0,14.204416,-9.992636,-13.837516622222225,-13.837516622222225,0.0,,,1
2017.0,1.0,3.0,9.0,1/3/2000 9:00,5.0,89.0,8.8,0.0,20.258084,-11.005039,-14.833460577777776,-14.833460577777776,0.0,,,1
2017.0,1.0,3.0,10.0,1/3/2000 10:00,4.4,97.0,8.8,0.0,23.957279,-12.194489,-15.976540455555556,-15.976540455555556,0.0,,,1
2017.0,1.0,3.0,11.0,1/3/2000 11:00,4.4,100.0,7.7,0.0,24.872926,-9.025838,-12.859443144444445,-12.859443144444445,0.0,,,1
2017.0,1.0,3.0,12.0,1/3/2000 12:00,5.0,100.0,8.8,0.0,22.885811,-10.514316,-14.265203166666666,-14.265203166666666,0.0,,,1
2017.0,1.0,3.0,13.0,1/3/2000 13:00,5.0,100.0,8.8,0.0,18.247679,-10.530816,-14.282570088888885,-14.282570088888885,0.0,,,1
2017.0,1.0,3.0,14.0,1/3/2000 14:00,5.6,100.0,8.2,0.0,11.459415,-8.793567,-12.526201344444445,-12.526201344444445,0.0,,,1
2017.0,1.0,3.0,15.0,1/3/2000 15:00,5.6,100.0,9.8,0.0,3.165418,-12.019851,-15.690889333333333,-15.690889333333333,0.0,,,1
2017.0,1.0,3.0,16.0,1/3/2000 16:00,5.6,100.0,10.3,0.0,0.0,-13.279538,-16.923441055555553,-16.923441055555553,0.0,,,1
2017.0,1.0,3.0,17.0,1/3/2000 17:00,5.6,100.0,8.8,0.0,0.0,-10.840072,-14.557492999999996,-14.557492999999996,0.0,,,1
2017.0,1.0,3.0,18.0,1/3/2000 18:00,6.1,100.0,11.8,0.0,0.0,-15.245482999999998,-18.82636,-18.82636,0.0,,,1
2017.0,1.0,3.0,19.0,1/3/2000 19:00,6.1,100.0,7.7,6.0,0.0,-8.106292,-11.803684,-11.803684,0.0,,,1
2017.0,1.0,3.0,20.0,1/3/2000 20:00,6.1,100.0,8.8,6.0,0.0,-10.044842,-13.700227999999996,-13.700227999999996,0.0,,,1
2017.0,1.0,3.0,21.0,1/3/2000 21:00,6.1,100.0,8.8,6.0,0.0,-10.044842,-13.700227999999996,-13.700227999999996,0.0,,,1
2017.0,1.0,3.0,22.0,1/3/2000 22:00,6.1,100.0,8.8,4.4,0.0,-10.044842,-13.700227999999996,-13.700227999999996,0.0,,,1
2017.0,1.0,3.0,23.0,1/3/2000 23:00,6.1,100.0,9.3,0.0,0.0,-10.890221,-14.529799999999998,-14.529799999999998,0.0,,,1
2017.0,1.0,4.0,0.0,1/4/2000 0:00,6.7,100.0,5.7,0.0,0.0,-3.0588900000000003,-6.815169999999998,-6.815169999999998,0.0,,,1
2017.0,1.0,4.0,1.0,1/4/2000 1:00,6.7,100.0,5.7,0.0,0.0,-3.0588900000000003,-6.815169999999998,-6.815169999999998,0.0,,,1
2017.0,1.0,4.0,2.0,1/4/2000 2:00,6.1,100.0,3.6,0.0,0.0,1.839517,-2.125419999999999,-2.125419999999999,0.0,,,1
2017.0,1.0,4.0,3.0,1/4/2000 3:00,3.3,100.0,5.7,0.0,0.0,-7.998778999999999,-11.977014999999994,-11.977014999999994,0.0,,,1
2017.0,1.0,4.0,4.0,1/4/2000 4:00,3.3,100.0,5.7,0.0,0.0,-7.998778999999999,-11.977014999999994,-11.977014999999994,0.0,,,1
2017.0,1.0,4.0,5.0,1/4/2000 5:00,3.0,93.0,4.6,0.0,0.0,-5.405131,-9.565961,-9.565961,0.0,,,1
2017.0,1.0,4.0,6.0,1/4/2000 6:00,2.8,92.0,5.1,0.0,0.0,-7.169581,-11.296411000000004,-11.296411000000004,0.0,,,1
2017.0,1.0,4.0,7.0,1/4/2000 7:00,2.8,92.0,4.1,0.0,6.39189,-3.960328,-8.198072833333333,-8.198072833333333,0.0,,,1
2017.0,1.0,4.0,8.0,1/4/2000 8:00,3.9,89.0,2.1,0.0,14.24143,5.359456,0.7781003444444443,0.7781003444444443,0.0,,,1
2017.0,1.0,4.0,9.0,1/4/2000 9:00,4.4,93.0,6.2,0.0,20.319085,-5.008987,-9.050016155555557,-9.050016155555557,0.0,,,1
2017.0,1.0,4.0,10.0,1/4/2000 10:00,4.4,93.0,5.7,0.0,24.043861,-3.263659,-7.359979622222222,-7.359979622222222,0.0,,,1
2017.0,1.0,4.0,11.0,1/4/2000 11:00,6.7,85.0,7.2,0.0,24.98324,-3.112137,-7.080128000000001,-7.080128000000001,0.0,,,1
2017.0,1.0,4.0,12.0,1/4/2000 12:00,8.0,76.0,4.6,0.0,23.014606,4.647084,0.5391945777777778,0.5391945777777778,0.0,,,1
2017.0,1.0,4.0,13.0,1/4/2000 13:00,7.8,79.0,5.7,0.0,18.388263,0.736927,-3.2587145555555566,-3.2587145555555566,0.0,,,1
2017.0,1.0,4.0,14.0,1/4/2000 14:00,8.0,76.0,4.1,0.0,11.605645,4.555569,0.5487077888888889,0.5487077888888889,0.0,,,1
2017.0,1.0,4.0,15.0,1/4/2000 15:00,8.3,71.0,5.1,0.0,3.308063,1.316918,-2.603404255555555,-2.603404255555555,0.0,,,1
2017.0,1.0,4.0,16.0,1/4/2000 16:00,8.3,71.0,5.1,0.0,0.0,0.477471,-3.4965205666666668,-3.4965205666666668,0.0,,,1
2017.0,1.0,4.0,17.0,1/4/2000 17:00,7.8,73.0,5.1,0.0,0.0,-0.385949,-4.513582999999999,-4.513582999999999,0.0,,,1
2017.0,1.0,4.0,18.0,1/4/2000 18:00,6.7,82.0,5.1,0.0,0.0,-1.841825,-5.847914,-5.847914,0.0,,,1
2017.0,1.0,4.0,19.0,1/4/2000 19:00,5.6,79.0,8.8,0.0,0.0,-11.082125,-14.954512999999995,-14.954512999999995,0.0,,,1
2017.0,1.0,4.0,20.0,1/4/2000 20:00,2.0,80.0,10.3,1.0,0.0,-19.716731,-23.560702000000006,-23.560702000000006,0.0,,,1
2017.0,1.0,4.0,21.0,1/4/2000 21:00,2.2,85.0,7.7,0.0,0.0,-14.440501,-18.410446000000007,-18.410446000000007,0.0,,,1
2017.0,1.0,4.0,22.0,1/4/2000 22:00,2.2,78.0,8.8,0.0,0.0,-16.65372,-20.599864999999994,-20.599864999999994,0.0,,,1
2017.0,1.0,4.0,23.0,1/4/2000 23:00,1.1,50.0,6.7,0.0,0.0,-14.434688,-18.83829,-18.83829,0.0,,,1
2017.0,1.0,5.0,0.0,1/5/2000 0:00,0.0,49.0,8.8,0.0,0.0,-20.537786,-24.68623500000001,-24.68623500000001,0.0,,,1
2017.0,1.0,5.0,1.0,1/5/2000 1:00,0.0,49.0,8.8,0.0,0.0,-20.537786,-24.68623500000001,-24.68623500000001,0.0,,,1
2017.0,1.0,5.0,2.0,1/5/2000 2:00,-1.1,54.0,9.3,0.0,0.0,-23.14516,-27.15363,-27.15363,0.0,,,1
2017.0,1.0,5.0,3.0,1/5/2000 3:00,-1.7,54.0,7.2,0.0,0.0,-19.720918,-23.94101,-23.94101,0.0,,,1
2017.0,1.0,5.0,4.0,1/5/2000 4:00,-1.7,54.0,7.2,0.0,0.0,-19.720918,-23.94101,-23.94101,0.0,,,1
2017.0,1.0,5.0,5.0,1/5/2000 5:00,-1.7,52.0,8.8,0.0,0.0,-23.13675,-27.180939000000002,-27.180939000000002,0.0,,,1
2017.0,1.0,5.0,6.0,1/5/2000 6:00,-2.8,46.0,8.2,0.0,0.0,-23.663327,-27.765988,-27.765988,0.0,,,1
2017.0,1.0,5.0,7.0,1/5/2000 7:00,-2.8,46.0,8.2,0.0,6.414958,-23.451224,-27.60237741111111,-27.60237741111111,0.0,,,1
2017.0,1.0,5.0,8.0,1/5/2000 8:00,-2.2,46.0,8.2,0.0,14.285407,-21.446571,-25.821957522222213,-25.821957522222213,0.0,,,1
2017.0,1.0,5.0,9.0,1/5/2000 9:00,-1.1,42.0,8.8,0.0,20.387367,-19.655985,-24.01273307777777,-24.01273307777777,0.0,,,1
2017.0,1.0,5.0,10.0,1/5/2000 10:00,-1.1,36.0,8.8,0.0,24.137852,-18.969066,-23.466346255555553,-23.466346255555553,0.0,,,1
2017.0,1.0,5.0,11.0,1/5/2000 11:00,-0.6,35.0,9.3,0.0,25.1008,-19.039711,-23.590748955555554,-23.590748955555554,0.0,,,1
2017.0,1.0,5.0,12.0,1/5/2000 12:00,0.0,37.0,6.7,0.0,23.150168,-12.517167,-17.34437221111111,-17.34437221111111,0.0,,,1
2017.0,1.0,5.0,13.0,1/5/2000 13:00,0.0,37.0,6.7,0.0,18.53492,-13.00568,-17.718652755555556,-17.718652755555556,0.0,,,1
2017.0,1.0,5.0,14.0,1/5/2000 14:00,0.0,35.0,7.7,0.0,11.757185,-16.304407,-20.70615914444444,-20.70615914444444,0.0,,,1
2017.0,1.0,5.0,15.0,1/5/2000 15:00,-0.6,37.0,5.7,0.0,3.455436,-13.428172,-17.9729548,-17.9729548,0.0,,,1
2017.0,1.0,5.0,16.0,1/5/2000 16:00,-0.6,37.0,5.7,0.0,0.0,-14.23487,-18.867921277777782,-18.867921277777782,0.0,,,1
2017.0,1.0,5.0,17.0,1/5/2000 17:00,-1.1,40.0,3.6,0.0,0.0,-8.144755,-13.300259000000002,-13.300259000000002,0.0,,,1
2017.0,1.0,5.0,18.0,1/5/2000 18:00,-1.1,40.0,4.1,0.0,0.0,-10.07422,-15.011751999999996,-15.011751999999996,0.0,,,1
2017.0,1.0,5.0,19.0,1/5/2000 19:00,-1.1,40.0,4.1,0.0,0.0,-10.07422,-15.011751999999996,-15.011751999999996,0.0,,,1
2017.0,1.0,5.0,20.0,1/5/2000 20:00,-1.1,40.0,4.6,0.0,0.0,-11.79722,-16.631609999999995,-16.631609999999995,0.0,,,1
2017.0,1.0,5.0,21.0,1/5/2000 21:00,-1.1,40.0,3.1,0.0,0.0,-6.354291,-11.513999,-11.513999,0.0,,,1
2017.0,1.0,5.0,22.0,1/5/2000 22:00,-1.1,40.0,3.1,0.0,0.0,-6.354291,-11.513999,-11.513999,0.0,,,1
2017.0,1.0,5.0,23.0,1/5/2000 23:00,-1.7,46.0,5.1,0.0,0.0,-14.141986,-18.784402,-18.784402,0.0,,,1
2017.0,1.0,6.0,0.0,1/6/2000 0:00,-1.7,46.0,3.1,0.0,0.0,-7.016387,-12.07882,-12.07882,0.0,,,1
2017.0,1.0,6.0,1.0,1/6/2000 1:00,-1.7,46.0,3.1,0.0,0.0,-7.016387,-12.07882,-12.07882,0.0,,,1
2017.0,1.0,6.0,2.0,1/6/2000 2:00,-1.7,49.0,4.6,0.0,0.0,-12.463048,-17.164647000000002,-17.164647000000002,0.0,,,1
2017.0,1.0,6.0,3.0,1/6/2000 3:00,-2.2,56.0,4.1,0.0,0.0,-11.286666,-15.996151999999995,-15.996151999999995,0.0,,,1
2017.0,1.0,6.0,4.0,1/6/2000 4:00,-2.2,56.0,4.1,0.0,0.0,-11.286666,-15.996151999999995,-15.996151999999995,0.0,,,1
2017.0,1.0,6.0,5.0,1/6/2000 5:00,-2.8,72.0,3.1,0.0,0.0,-8.077467,-12.817520999999996,-12.817520999999996,0.0,,,1
2017.0,1.0,6.0,6.0,1/6/2000 6:00,-2.8,72.0,2.1,0.0,0.0,-4.064581,-9.026128,-9.026128,0.0,,,1
2017.0,1.0,6.0,7.0,1/6/2000 7:00,-3.3,82.0,2.1,0.0,6.444553,-4.492833999999998,-9.35540687777778,-9.35540687777778,0.0,,,1
2017.0,1.0,6.0,8.0,1/6/2000 8:00,-3.3,91.0,2.6,0.0,14.336348,-5.658888,-10.383257811111113,-10.383257811111113,0.0,,,1
2017.0,1.0,6.0,9.0,1/6/2000 9:00,-3.3,91.0,3.1,0.0,20.462914,-6.62068,-11.284559977777779,-11.284559977777779,0.0,,,1
2017.0,1.0,6.0,10.0,1/6/2000 10:00,-2.8,79.0,2.1,0.0,24.239217,-1.067846,-6.03309201111111,-6.03309201111111,0.0,,,1
2017.0,1.0,6.0,11.0,1/6/2000 11:00,-1.7,69.0,3.1,0.0,25.225552,-2.905163,-7.857702044444445,-7.857702044444445,0.0,,,1
2017.0,1.0,6.0,12.0,1/6/2000 12:00,-1.7,69.0,3.6,0.0,23.292431,-4.407069,-9.319533666666667,-9.319533666666667,0.0,,,1
2017.0,1.0,6.0,13.0,1/6/2000 13:00,-1.7,69.0,2.6,0.0,18.687567,-1.074125,-6.041095500000001,-6.041095500000001,0.0,,,1
2017.0,1.0,6.0,14.0,1/6/2000 14:00,-0.6,52.0,4.6,0.0,11.913941,-8.496757,-13.115099744444445,-13.115099744444445,0.0,,,1
2017.0,1.0,6.0,15.0,1/6/2000 15:00,-1.1,49.0,4.1,0.0,3.607447,-8.610000999999999,-13.313789955555556,-13.313789955555556,0.0,,,1
2017.0,1.0,6.0,16.0,1/6/2000 16:00,-1.1,49.0,4.1,0.0,0.0,-9.534737,-14.30205914444444,-14.30205914444444,0.0,,,1
2017.0,1.0,6.0,17.0,1/6/2000 17:00,-1.7,46.0,5.1,0.0,0.0,-14.03801,-18.784402,-18.784402,0.0,,,1
2017.0,1.0,6.0,18.0,1/6/2000 18:00,-2.2,48.0,3.1,0.0,0.0,-7.615464999999999,-12.645387999999995,-12.645387999999995,0.0,,,1
2017.0,1.0,6.0,19.0,1/6/2000 19:00,-2.2,48.0,3.1,0.0,0.0,-7.615464999999999,-12.645387999999995,-12.645387999999995,0.0,,,1
2017.0,1.0,6.0,20.0,1/6/2000 20:00,-3.3,44.0,4.1,0.0,0.0,-12.905888,-17.734491999999996,-17.734491999999996,0.0,,,1
2017.0,1.0,6.0,21.0,1/6/2000 21:00,-3.3,44.0,3.1,0.0,0.0,-9.046881,-14.116355000000004,-14.116355000000004,0.0,,,1
2017.0,1.0,6.0,22.0,1/6/2000 22:00,-3.3,44.0,3.1,0.0,0.0,-9.046881,-14.116355000000004,-14.116355000000004,0.0,,,1
2017.0,1.0,6.0,23.0,1/6/2000 23:00,-4.4,50.0,4.1,0.0,0.0,-14.26449,-18.986417000000003,-18.986417000000003,0.0,,,1
2017.0,1.0,7.0,0.0,1/7/2000 0:00,-5.0,56.0,5.1,0.0,0.0,-18.522362,-22.940081,-22.940081,0.0,,,1
2017.0,1.0,7.0,1.0,1/7/2000 1:00,-5.0,56.0,5.1,0.0,0.0,-18.522362,-22.940081,-22.940081,0.0,,,1
2017.0,1.0,7.0,2.0,1/7/2000 2:00,-5.6,59.0,4.1,0.0,0.0,-15.729170000000002,-20.316992000000003,-20.316992000000003,0.0,,,1
2017.0,1.0,7.0,3.0,1/7/2000 3:00,-5.6,59.0,3.6,0.0,0.0,-13.782066,-18.491049,-18.491049,0.0,,,1
2017.0,1.0,7.0,4.0,1/7/2000 4:00,-5.6,59.0,3.6,0.0,0.0,-13.782066,-18.491049,-18.491049,0.0,,,1
2017.0,1.0,7.0,5.0,1/7/2000 5:00,-5.6,53.0,3.6,0.0,0.0,-13.842572,-18.611702000000005,-18.611702000000005,0.0,,,1
2017.0,1.0,7.0,6.0,1/7/2000 6:00,-5.6,56.0,4.6,0.0,0.0,-17.602188,-22.101436000000003,-22.101436000000003,0.0,,,1
2017.0,1.0,7.0,7.0,1/7/2000 7:00,-5.6,56.0,4.6,0.0,6.480688,-17.566751,-22.06775407777777,-22.06775407777777,0.0,,,1
2017.0,1.0,7.0,8.0,1/7/2000 8:00,-5.0,48.0,4.6,0.0,14.394248,-16.562676999999994,-21.18140217777778,-21.18140217777778,0.0,,,1
2017.0,1.0,7.0,9.0,1/7/2000 9:00,-4.4,43.0,5.7,0.0,20.545704,-19.019032,-23.504913355555548,-23.504913355555548,0.0,,,1
2017.0,1.0,7.0,10.0,1/7/2000 10:00,-4.4,43.0,5.7,0.0,24.34792,-18.98561,-23.47301282222222,-23.47301282222222,0.0,,,1
2017.0,1.0,7.0,11.0,1/7/2000 11:00,-4.4,56.0,5.1,0.0,25.357444,-16.448094,-20.95000191111111,-20.95000191111111,0.0,,,1
2017.0,1.0,7.0,12.0,1/7/2000 12:00,-6.1,83.0,5.1,1.0,23.441322,-18.281993,-22.542097511111113,-22.542097511111113,0.0,,,1
2017.0,1.0,7.0,13.0,1/7/2000 13:00,-6.1,91.0,6.7,0.3,18.846119,-23.657484,-27.577817066666668,-27.577817066666668,0.0,,,1
2017.0,1.0,7.0,14.0,1/7/2000 14:00,-6.7,91.0,8.2,0.0,12.075819,-28.647594,-32.29243828888889,-32.29243828888889,0.0,,,1
2017.0,1.0,7.0,15.0,1/7/2000 15:00,-7.2,91.0,7.2,0.0,3.764002,-27.163904,-30.8975528,-30.8975528,0.0,,,1
2017.0,1.0,7.0,16.0,1/7/2000 16:00,-7.2,91.0,7.2,0.0,0.0,-27.357428,-31.07345231111111,-31.07345231111111,0.0,,,1
2017.0,1.0,7.0,17.0,1/7/2000 17:00,-7.2,91.0,10.3,0.0,0.0,-34.212715,-37.55384800000001,-37.55384800000001,0.0,,,1
2017.0,1.0,7.0,18.0,1/7/2000 18:00,-7.2,91.0,10.3,0.0,0.0,-34.227341,-37.55384800000001,-37.55384800000001,0.0,,,1
2017.0,1.0,7.0,19.0,1/7/2000 19:00,-7.2,86.0,9.3,5.0,0.0,-32.180408,-35.62830900000001,-35.62830900000001,0.0,,,1
2017.0,1.0,7.0,20.0,1/7/2000 20:00,-7.8,87.0,8.8,0.0,0.0,-31.987036,-35.44337600000001,-35.44337600000001,0.0,,,1
2017.0,1.0,7.0,21.0,1/7/2000 21:00,-7.8,82.0,8.2,0.0,0.0,-30.677097,-34.23086899999999,-34.23086899999999,0.0,,,1
2017.0,1.0,7.0,22.0,1/7/2000 22:00,-7.8,82.0,7.2,0.0,0.0,-28.30034,-32.00469199999999,-32.00469199999999,0.0,,,1
2017.0,1.0,7.0,23.0,1/7/2000 23:00,-8.3,86.0,6.7,0.0,0.0,-27.664469,-31.400633,-31.400633,0.0,,,1
2017.0,1.0,8.0,0.0,1/8/2000 0:00,-8.3,82.0,7.2,0.0,0.0,-28.989903,-32.657779000000005,-32.657779000000005,0.0,,,1
2017.0,1.0,8.0,1.0,1/8/2000 1:00,-8.3,82.0,7.2,0.0,0.0,-28.989903,-32.657779000000005,-32.657779000000005,0.0,,,1
2017.0,1.0,8.0,2.0,1/8/2000 2:00,-7.8,78.0,6.7,0.0,0.0,-27.003054,-30.809594,-30.809594,0.0,,,1
2017.0,1.0,8.0,3.0,1/8/2000 3:00,-8.3,74.0,5.7,0.0,0.0,-24.767409,-28.752049000000003,-28.752049000000003,0.0,,,1
2017.0,1.0,8.0,4.0,1/8/2000 4:00,-8.3,74.0,5.7,0.0,0.0,-24.767409,-28.752049000000003,-28.752049000000003,0.0,,,1
